,Unnamed: 0,FIPS,State,County,Year,n_crops,area_km2,Month,corn_bu_production_t,corn_tons_production_t,cotton_production_t,oats_production_t,peanuts_production_t,rice_production_t,soybeans_production_t,wheat_production_t
732,1170,US05107,ARKANSAS,PHILLIPS,2024,4,1787.3498147503608,7,61343.90507207591,,24864.148923624027,,,118478.4679445891,314231.0239406337,
733,1173,US22107,LOUISIANA,TENSAS,2024,4,1660.2498751078836,10,239126.92436791828,,13085.248251399336,,,8777.02279757963,114550.35334887644,
734,1174,US20099,KANSAS,LABETTE,2023,4,1682.6450382539954,10,91749.14497736572,,,2104.6710997813684,,,38646.1158839165,95227.2954069182
735,1177,US28119,MISSISSIPPI,QUITMAN,2021,5,1051.7949997743856,6,65154.08551133529,,9405.702570057423,,,15499.26971541581,93485.49863468534,5769.701808021337
736,1179,US26155,MICHIGAN,SHIAWASSEE,2023,4,1400.343444842344,8,204708.29439994195,,,801.226515227114,,,100507.11687274904,46810.788253758015
737,1181,US28083,MISSISSIPPI,LEFLORE,2023,5,1554.8533931869574,9,333517.7944498372,,8708.983861164283,,,23586.831290653263,216472.6800990647,5742.486233455199
738,1183,US22107,LOUISIANA,TENSAS,2024,4,1660.2498751078836,7,239126.92436791828,,13085.248251399336,,,8777.02279757963,114550.35334887644,
739,1184,US22029,LOUISIANA,CONCORDIA,2022,4,1892.4825494055688,7,64950.87588790812,,5334.252614963123,,,10995.092124719908,149712.87568832724,
740,1185,US17041,ILLINOIS,DOUGLAS,2024,4,1080.7236539480268,6,622075.4597164138,,,164.0191960519273,,,215465.7038401176,
741,1194,US22041,LOUISIANA,FRANKLIN,2022,4,1650.053000014804,6,295288.9840426014,,5813.246727327159,,,4508.713519790259,98547.59550398708,
742,1195,US27125,MINNESOTA,RED LAKE,2020,4,1120.8119373759534,10,42343.80528163584,64410.19313986084,,,,,75251.06367537263,98411.51763115638
743,1196,US13163,GEORGIA,JEFFERSON,2019,4,1366.602072879094,7,55781.04163075723,,8273.534668106067,,11684.55334706208,,3973.473886656204,
744,1197,US13273,GEORGIA,TERRELL,2021,4,875.6048534356172,10,89539.24032259527,,8992.025836652121,,19622.42926218577,,2830.419754878392,
745,1198,US27079,MINNESOTA,LE SUEUR,2020,4,1262.1918582485953,8,401364.4074715824,41276.954758643216,,,,,133818.98014170243,
746,1199,US37079,NORTH CAROLINA,GREENE,2022,5,686.1747057306366,8,26214.04142210449,,3984.360116482659,,10627.681868077038,,35543.54038337673,12954.61349348187
747,1200,US17033,ILLINOIS,CRAWFORD,2024,4,1110.1575644805073,7,387165.1350346091,,,,,,152543.29544320563,18180.00381018044
748,1201,US28027,MISSISSIPPI,COAHOMA,2020,4,1575.3961316122266,10,103890.91997713892,,39364.60705246256,,,28576.353294445304,144405.83864793024,
749,1202,US26051,MICHIGAN,GLADWIN,2022,4,1336.614356788785,4,23673.92112926491,,,219.1760938393011,,,15050.212735074523,5089.312443867878
750,1203,US27149,MINNESOTA,STEVENS,2021,4,1489.8016441646844,7,592457.6571019042,214095.853253622,,,,,130090.44642614148,6259.582150211828
751,1204,US26105,MICHIGAN,MASON,2019,4,1362.9403619522382,8,42928.03294898894,,,1233.77271366494,,,6123.504277381136,6014.641979116583
752,1209,US26059,MICHIGAN,HILLSDALE,2019,4,1567.8902679206726,8,171712.13179595576,,,452.8671607805427,,,67494.62492402318,15159.07503333908
753,1211,US37073,NORTH CAROLINA,GATES,2021,5,870.7916140341629,7,22784.879026771054,,5660.839509756784,,6504.522321307073,,25011.11302628117,4327.276356016003
754,1212,US27055,MINNESOTA,HOUSTON,2021,4,1480.653884648656,9,273393.14711832424,164200.6332157016,,1857.91655704838,,,48280.42928032949,
755,1213,US36117,NEW YORK,WAYNE,2020,4,1651.0220983581678,6,104830.76448548956,24766.17285518593,,166.92219067231542,,,33447.941141784075,
756,1214,US27009,MINNESOTA,BENTON,2021,4,1067.480342145769,4,127082.2182507643,210467.10997813684,,177.08267184367375,,,31352.34190019141,
757,1215,US28119,MISSISSIPPI,QUITMAN,2019,4,1051.7949997743856,8,31497.49163121082,,18615.453003238654,,,35108.09119031852,96343.13396412988,
758,1217,US17015,ILLINOIS,CARROLL,2024,5,1211.9061759243527,6,752815.451188867,,,651.7222922771272,,,93948.1634023097,6205.151001079551
759,1218,US29155,MISSOURI,PEMISCOT,2024,4,1265.964341164388,10,85932.26950676307,,21358.782919505404,,,169144.79592855007,208988.39709337664,
760,1219,US26121,MICHIGAN,MUSKEGON,2022,4,1343.113150700695,10,43105.84136948771,,,126.2802659868821,,,8899.49288312725,5143.743593000154
761,1220,US28119,MISSISSIPPI,QUITMAN,2024,4,1051.7949997743856,9,40489.51746786294,,18245.321189139173,,,51074.56160245303,122878.3191661148,
762,1222,US37015,NORTH CAROLINA,BERTIE,2024,4,1774.9011263630698,4,22480.064591630304,,17004.29098892326,,21291.651168908928,,33175.78539612269,
763,1223,US17203,ILLINOIS,WOODFORD,2020,4,1451.489199487768,9,615394.9433462456,,,297.55694858977967,,,200687.6468507044,
764,1224,US27087,MINNESOTA,MAHNOMEN,2023,4,1510.9495072937666,5,226832.7421505747,15240.721757037496,,,,,60663.51570792245,48089.920258366525
765,1227,US17023,ILLINOIS,CLARK,2024,4,1278.5723669480817,8,463876.7678783645,,,,,,167620.7237528463,9906.469142074371
766,1228,US05095,ARKANSAS,MONROE,2019,4,1617.3591142356115,6,131832.24319837432,,8273.534668106067,,,107819.03457285155,93485.49863468534,
767,1229,US13163,GEORGIA,JEFFERSON,2020,4,1366.602072879094,4,67109.97813682177,,5704.384429062605,,20438.896499169925,,5633.623935190645,
768,1230,US27009,MINNESOTA,BENTON,2021,4,1067.480342145769,8,127082.2182507643,210467.10997813684,,177.08267184367375,,,31352.34190019141,
769,1232,US27079,MINNESOTA,LE SUEUR,2020,4,1262.1918582485953,9,401364.4074715824,41276.954758643216,,,,,133818.98014170243,
770,1233,US05117,ARKANSAS,PRAIRIE,2023,4,1736.1930422711987,8,127971.26035325816,,,,,204525.04286453,154883.83485589354,2027.5603051773087
771,1235,US27039,MINNESOTA,DODGE,2022,4,1139.6653428517457,4,661650.5338788544,48988.03421904909,,528.3450209106331,,,145712.1862271049,
772,1237,US27051,MINNESOTA,GRANT,2019,4,1489.8666662739947,7,539800.9634313396,45359.29094356397,,,,,107964.18430387096,15512.877502698875
773,1238,US27131,MINNESOTA,RICE,2022,5,1336.122225050178,4,463038.52818172745,24403.298527637417,,1509.557202601809,,,121408.67813954332,672.224691783618
774,1240,US28119,MISSISSIPPI,QUITMAN,2024,4,1051.7949997743856,6,40489.51746786294,,18245.321189139173,,,51074.56160245303,122878.3191661148,
775,1241,US27103,MINNESOTA,NICOLLET,2020,4,1176.8709558102787,9,579503.0436084223,107955.11244568226,,,,,147807.78546869755,530.7037040396984
776,1242,US05147,ARKANSAS,WOODRUFF,2020,4,1558.9105302279158,10,88091.37175567671,,,,,195362.46609393004,159673.77597953388,8110.241220709237
777,1243,US27133,MINNESOTA,ROCK,2020,4,1252.0152802007212,9,673690.704066914,148778.47429488983,,1945.0063956600231,,,158830.0931679836,
778,1244,US28119,MISSISSIPPI,QUITMAN,2021,5,1051.7949997743856,5,65154.08551133529,,9405.702570057423,,,15499.26971541581,93485.49863468534,5769.701808021337
779,1245,US26127,MICHIGAN,OCEANA,2022,4,1433.947141610157,7,50497.5914216509,,,409.3222414747213,,,4191.198483185311,4218.414057751449
780,1246,US27131,MINNESOTA,RICE,2022,5,1336.122225050178,5,463038.52818172745,24403.298527637417,,1509.557202601809,,,121408.67813954332,672.224691783618
781,1247,US28083,MISSISSIPPI,LEFLORE,2023,5,1554.8533931869574,6,333517.7944498372,,8708.983861164283,,,23586.831290653263,216472.6800990647,5742.486233455199
782,1249,US17047,ILLINOIS,EDWARDS,2020,4,587.2085811928032,8,186216.21866806972,,,,,,75033.33907884352,9797.606843809815
783,1250,US28119,MISSISSIPPI,QUITMAN,2024,4,1051.7949997743856,5,40489.51746786294,,18245.321189139173,,,51074.56160245303,122878.3191661148,
784,1251,US27009,MINNESOTA,BENTON,2021,4,1067.480342145769,5,127082.2182507643,210467.10997813684,,177.08267184367375,,,31352.34190019141,
785,1252,US17041,ILLINOIS,DOUGLAS,2024,4,1080.7236539480268,10,622075.4597164138,,,164.0191960519273,,,215465.7038401176,
786,1253,US13273,GEORGIA,TERRELL,2022,4,875.6048534356172,8,79302.55554245177,,13455.380065498815,,12777.71225880197,,3864.6115883916505,
787,1255,US36011,NEW YORK,CAYUGA,2020,4,1915.8763779598128,9,118674.42008146529,564269.5793379358,,1246.8361894566865,,,45912.67429307545,
788,1256,US37079,NORTH CAROLINA,GREENE,2020,5,686.1747057306366,7,39575.074162440695,,2220.790884596892,,6531.737895873212,,28658.00001814372,9906.469142074371
789,1257,US13163,GEORGIA,JEFFERSON,2019,4,1366.602072879094,5,55781.04163075723,,8273.534668106067,,11684.55334706208,,3973.473886656204,
790,1259,US05111,ARKANSAS,POINSETT,2019,4,1976.6125236062207,9,150121.10930681933,,14021.464016474494,,,331893.9318340576,218513.84819152503,
791,1263,US13163,GEORGIA,JEFFERSON,2020,4,1366.602072879094,7,67109.97813682177,,5704.384429062605,,20438.896499169925,,5633.623935190645,
792,1264,US05107,ARKANSAS,PHILLIPS,2024,4,1787.3498147503608,10,61343.90507207591,,24864.148923624027,,,118478.4679445891,314231.0239406337,
793,1265,US22107,LOUISIANA,TENSAS,2024,4,1660.2498751078836,9,239126.92436791828,,13085.248251399336,,,8777.02279757963,114550.35334887644,
794,1266,US26127,MICHIGAN,OCEANA,2022,4,1433.947141610157,4,50497.5914216509,,,409.3222414747213,,,4191.198483185311,4218.414057751449
795,1267,US27143,MINNESOTA,SIBLEY,2019,4,1502.9567886293812,10,709328.5917754534,,,329.48988941404866,,,145875.47967450172,666.7815768703904
796,1268,US27039,MINNESOTA,DODGE,2022,4,1139.6653428517457,9,661650.5338788544,48988.03421904909,,528.3450209106331,,,145712.1862271049,
797,1269,US17015,ILLINOIS,CARROLL,2024,5,1211.9061759243527,7,752815.451188867,,,651.7222922771272,,,93948.1634023097,6205.151001079551
798,1270,US28051,MISSISSIPPI,HOLMES,2022,4,1933.9995904116463,10,100918.9792345166,,7206.684145113443,,,,64609.77402001252,3973.473886656204
799,1271,US17013,ILLINOIS,CALHOUN,2022,4,734.8689836628596,9,68913.46354473787,,,,,,41340.4577659642,4926.018996471047
800,1273,US05111,ARKANSAS,POINSETT,2019,4,1976.6125236062207,4,150121.10930681933,,14021.464016474494,,,331893.9318340576,218513.84819152503,
801,1274,US27155,MINNESOTA,TRAVERSE,2021,4,1543.7855409056017,5,666603.7684498916,61688.635683247005,,,,,172220.15585452368,9334.942076185464
802,1275,US28119,MISSISSIPPI,QUITMAN,2024,4,1051.7949997743856,6,40489.51746786294,,18245.321189139173,,,51074.56160245303,122878.3191661148,
803,1276,US29069,MISSOURI,DUNKLIN,2024,4,1441.725433121248,8,89285.22829331132,,73220.7818127387,,,100470.8294399942,114087.68858125208,
804,1277,US27105,MINNESOTA,NOBLES,2019,4,1870.1189579581664,10,632591.5577287696,,,313.52341900191414,,,183460.18815033883,530.7037040396984
805,1278,US37085,NORTH CAROLINA,HARNETT,2023,5,1555.8934941288917,4,27941.323221235405,,1617.6937522112655,,1827.0722392067569,,18125.57266104816,10559.642931661692
806,1279,US27125,MINNESOTA,RED LAKE,2020,4,1120.8119373759534,4,42343.80528163584,64410.19313986084,,,,,75251.06367537263,98411.51763115638
807,1280,US27159,MINNESOTA,WADENA,2021,4,1407.7037680342423,4,43004.23655777413,68038.93641534596,,,,,10750.15195362466,525.2605891264708
808,1282,US28119,MISSISSIPPI,QUITMAN,2021,5,1051.7949997743856,5,65154.08551133529,,9405.702570057423,,,15499.26971541581,93485.49863468534,5769.701808021337
809,1284,US13225,GEORGIA,PEACH,2019,1,390.7667389668789,3,,,1600.2757844889368,,,,,
810,1285,US13225,GEORGIA,PEACH,2019,1,390.7667389668789,4,,,1600.2757844889368,,,,,
811,1286,US13225,GEORGIA,PEACH,2019,1,390.7667389668789,5,,,1600.2757844889368,,,,,
812,1287,US13225,GEORGIA,PEACH,2019,1,390.7667389668789,6,,,1600.2757844889368,,,,,
813,1288,US13225,GEORGIA,PEACH,2019,1,390.7667389668789,7,,,1600.2757844889368,,,,,
814,1289,US13225,GEORGIA,PEACH,2019,1,390.7667389668789,8,,,1600.2757844889368,,,,,
815,1290,US13225,GEORGIA,PEACH,2019,1,390.7667389668789,9,,,1600.2757844889368,,,,,
816,1291,US13225,GEORGIA,PEACH,2019,1,390.7667389668789,10,,,1600.2757844889368,,,,,
817,1292,US13225,GEORGIA,PEACH,2019,1,390.7667389668789,11,,,1600.2757844889368,,,,,
818,1293,US17069,ILLINOIS,HARDIN,2022,1,447.4493950364674,3,,,,,,,,
819,1294,US17069,ILLINOIS,HARDIN,2022,1,447.4493950364674,4,,,,,,,,
820,1295,US17069,ILLINOIS,HARDIN,2022,1,447.4493950364674,5,,,,,,,,
821,1296,US17069,ILLINOIS,HARDIN,2022,1,447.4493950364674,6,,,,,,,,
822,1297,US17069,ILLINOIS,HARDIN,2022,1,447.4493950364674,7,,,,,,,,
823,1298,US17069,ILLINOIS,HARDIN,2022,1,447.4493950364674,8,,,,,,,,
824,1299,US17069,ILLINOIS,HARDIN,2022,1,447.4493950364674,9,,,,,,,,
825,1300,US17069,ILLINOIS,HARDIN,2022,1,447.4493950364674,10,,,,,,,,
826,1301,US17069,ILLINOIS,HARDIN,2022,1,447.4493950364674,11,,,,,,,,
827,1302,US17069,ILLINOIS,HARDIN,2023,1,447.4493950364674,3,,,,,,,,
828,1303,US17069,ILLINOIS,HARDIN,2023,1,447.4493950364674,4,,,,,,,,
829,1304,US17069,ILLINOIS,HARDIN,2023,1,447.4493950364674,5,,,,,,,,
830,1305,US17069,ILLINOIS,HARDIN,2023,1,447.4493950364674,6,,,,,,,,
831,1306,US17069,ILLINOIS,HARDIN,2023,1,447.4493950364674,7,,,,,,,,
832,1307,US17069,ILLINOIS,HARDIN,2023,1,447.4493950364674,8,,,,,,,,
833,1308,US17069,ILLINOIS,HARDIN,2023,1,447.4493950364674,9,,,,,,,,
834,1309,US17069,ILLINOIS,HARDIN,2023,1,447.4493950364674,10,,,,,,,,
835,1310,US17069,ILLINOIS,HARDIN,2023,1,447.4493950364674,11,,,,,,,,
836,1311,US21039,KENTUCKY,CARLISLE,2019,1,501.0528563599729,3,,,,,,,,10995.092124719906
837,1312,US21039,KENTUCKY,CARLISLE,2019,1,501.0528563599729,4,,,,,,,,10995.092124719906
838,1313,US21039,KENTUCKY,CARLISLE,2019,1,501.0528563599729,5,,,,,,,,10995.092124719906
839,1314,US21039,KENTUCKY,CARLISLE,2019,1,501.0528563599729,6,,,,,,,,10995.092124719906
840,1315,US21039,KENTUCKY,CARLISLE,2019,1,501.0528563599729,7,,,,,,,,10995.092124719906
841,1316,US21039,KENTUCKY,CARLISLE,2019,1,501.0528563599729,8,,,,,,,,10995.092124719906
842,1317,US21039,KENTUCKY,CARLISLE,2019,1,501.0528563599729,9,,,,,,,,10995.092124719906
843,1318,US21039,KENTUCKY,CARLISLE,2019,1,501.0528563599729,10,,,,,,,,10995.092124719906
844,1319,US21039,KENTUCKY,CARLISLE,2019,1,501.0528563599729,11,,,,,,,,10995.092124719906
845,1347,US13173,GEORGIA,LANIER,2021,2,529.2562037190017,3,,,1800.5824132957152,,11484.972466910398,,,
846,1348,US13173,GEORGIA,LANIER,2021,2,529.2562037190017,4,,,1800.5824132957152,,11484.972466910398,,,
847,1349,US13173,GEORGIA,LANIER,2021,2,529.2562037190017,5,,,1800.5824132957152,,11484.972466910398,,,
848,1350,US13173,GEORGIA,LANIER,2021,2,529.2562037190017,6,,,1800.5824132957152,,11484.972466910398,,,
849,1351,US13173,GEORGIA,LANIER,2021,2,529.2562037190017,7,,,1800.5824132957152,,11484.972466910398,,,
850,1352,US13173,GEORGIA,LANIER,2021,2,529.2562037190017,8,,,1800.5824132957152,,11484.972466910398,,,
851,1353,US13173,GEORGIA,LANIER,2021,2,529.2562037190017,9,,,1800.5824132957152,,11484.972466910398,,,
852,1354,US13173,GEORGIA,LANIER,2021,2,529.2562037190017,10,,,1800.5824132957152,,11484.972466910398,,,
853,1355,US13173,GEORGIA,LANIER,2021,2,529.2562037190017,11,,,1800.5824132957152,,11484.972466910398,,,
854,1356,US13173,GEORGIA,LANIER,2023,1,529.2562037190017,3,,,2199.018424943981,,,,,
855,1357,US13173,GEORGIA,LANIER,2023,1,529.2562037190017,4,,,2199.018424943981,,,,,
856,1358,US13173,GEORGIA,LANIER,2023,1,529.2562037190017,5,,,2199.018424943981,,,,,
857,1359,US13173,GEORGIA,LANIER,2023,1,529.2562037190017,6,,,2199.018424943981,,,,,
858,1360,US13173,GEORGIA,LANIER,2023,1,529.2562037190017,7,,,2199.018424943981,,,,,
859,1361,US13173,GEORGIA,LANIER,2023,1,529.2562037190017,8,,,2199.018424943981,,,,,
860,1362,US13173,GEORGIA,LANIER,2023,1,529.2562037190017,9,,,2199.018424943981,,,,,
861,1363,US13173,GEORGIA,LANIER,2023,1,529.2562037190017,10,,,2199.018424943981,,,,,
862,1364,US13173,GEORGIA,LANIER,2023,1,529.2562037190017,11,,,2199.018424943981,,,,,
863,1365,US13173,GEORGIA,LANIER,2020,1,529.2562037190017,3,,,2172.8914733604884,,,,,
864,1366,US13173,GEORGIA,LANIER,2020,1,529.2562037190017,4,,,2172.8914733604884,,,,,
865,1367,US13173,GEORGIA,LANIER,2020,1,529.2562037190017,5,,,2172.8914733604884,,,,,
866,1368,US13173,GEORGIA,LANIER,2020,1,529.2562037190017,6,,,2172.8914733604884,,,,,
867,1369,US13173,GEORGIA,LANIER,2020,1,529.2562037190017,7,,,2172.8914733604884,,,,,
868,1370,US13173,GEORGIA,LANIER,2020,1,529.2562037190017,8,,,2172.8914733604884,,,,,
869,1371,US13173,GEORGIA,LANIER,2020,1,529.2562037190017,9,,,2172.8914733604884,,,,,
870,1372,US13173,GEORGIA,LANIER,2020,1,529.2562037190017,10,,,2172.8914733604884,,,,,
871,1373,US13173,GEORGIA,LANIER,2020,1,529.2562037190017,11,,,2172.8914733604884,,,,,
872,1374,US13173,GEORGIA,LANIER,2019,1,529.2562037190017,3,,,,,4871.58784733877,,,
873,1375,US13173,GEORGIA,LANIER,2019,1,529.2562037190017,4,,,,,4871.58784733877,,,
874,1376,US13173,GEORGIA,LANIER,2019,1,529.2562037190017,5,,,,,4871.58784733877,,,
875,1377,US13173,GEORGIA,LANIER,2019,1,529.2562037190017,6,,,,,4871.58784733877,,,
876,1378,US13173,GEORGIA,LANIER,2019,1,529.2562037190017,7,,,,,4871.58784733877,,,
877,1379,US13173,GEORGIA,LANIER,2019,1,529.2562037190017,8,,,,,4871.58784733877,,,
878,1380,US13173,GEORGIA,LANIER,2019,1,529.2562037190017,9,,,,,4871.58784733877,,,
879,1381,US13173,GEORGIA,LANIER,2019,1,529.2562037190017,10,,,,,4871.58784733877,,,
880,1382,US13173,GEORGIA,LANIER,2019,1,529.2562037190017,11,,,,,4871.58784733877,,,
881,1383,US13307,GEORGIA,WEBSTER,2021,1,545.9934643799226,3,,,1966.053106657837,,,,,
882,1384,US13307,GEORGIA,WEBSTER,2021,1,545.9934643799226,4,,,1966.053106657837,,,,,
883,1385,US13307,GEORGIA,WEBSTER,2021,1,545.9934643799226,5,,,1966.053106657837,,,,,
884,1386,US13307,GEORGIA,WEBSTER,2021,1,545.9934643799226,6,,,1966.053106657837,,,,,
885,1387,US13307,GEORGIA,WEBSTER,2021,1,545.9934643799226,7,,,1966.053106657837,,,,,
886,1388,US13307,GEORGIA,WEBSTER,2021,1,545.9934643799226,8,,,1966.053106657837,,,,,
887,1389,US13307,GEORGIA,WEBSTER,2021,1,545.9934643799226,9,,,1966.053106657837,,,,,
888,1390,US13307,GEORGIA,WEBSTER,2021,1,545.9934643799226,10,,,1966.053106657837,,,,,
889,1391,US13307,GEORGIA,WEBSTER,2021,1,545.9934643799226,11,,,1966.053106657837,,,,,
890,1392,US13307,GEORGIA,WEBSTER,2024,1,545.9934643799226,3,,,,,8595.585633805373,,,
891,1393,US13307,GEORGIA,WEBSTER,2024,1,545.9934643799226,4,,,,,8595.585633805373,,,
892,1394,US13307,GEORGIA,WEBSTER,2024,1,545.9934643799226,5,,,,,8595.585633805373,,,
893,1395,US13307,GEORGIA,WEBSTER,2024,1,545.9934643799226,6,,,,,8595.585633805373,,,
894,1396,US13307,GEORGIA,WEBSTER,2024,1,545.9934643799226,7,,,,,8595.585633805373,,,
895,1397,US13307,GEORGIA,WEBSTER,2024,1,545.9934643799226,8,,,,,8595.585633805373,,,
896,1398,US13307,GEORGIA,WEBSTER,2024,1,545.9934643799226,9,,,,,8595.585633805373,,,
897,1399,US13307,GEORGIA,WEBSTER,2024,1,545.9934643799226,10,,,,,8595.585633805373,,,
898,1400,US13307,GEORGIA,WEBSTER,2024,1,545.9934643799226,11,,,,,8595.585633805373,,,
899,1401,US13307,GEORGIA,WEBSTER,2022,2,545.9934643799226,3,,,2547.3777793905524,,6041.857553682721,,,
900,1402,US13307,GEORGIA,WEBSTER,2022,2,545.9934643799226,4,,,2547.3777793905524,,6041.857553682721,,,
901,1403,US13307,GEORGIA,WEBSTER,2022,2,545.9934643799226,5,,,2547.3777793905524,,6041.857553682721,,,
902,1404,US13307,GEORGIA,WEBSTER,2022,2,545.9934643799226,6,,,2547.3777793905524,,6041.857553682721,,,
903,1405,US13307,GEORGIA,WEBSTER,2022,2,545.9934643799226,7,,,2547.3777793905524,,6041.857553682721,,,
904,1406,US13307,GEORGIA,WEBSTER,2022,2,545.9934643799226,8,,,2547.3777793905524,,6041.857553682721,,,
905,1407,US13307,GEORGIA,WEBSTER,2022,2,545.9934643799226,9,,,2547.3777793905524,,6041.857553682721,,,
906,1408,US13307,GEORGIA,WEBSTER,2022,2,545.9934643799226,10,,,2547.3777793905524,,6041.857553682721,,,
907,1409,US13307,GEORGIA,WEBSTER,2022,2,545.9934643799226,11,,,2547.3777793905524,,6041.857553682721,,,
908,1410,US13061,GEORGIA,CLAY,2019,1,549.1755272249587,3,,,,,12578.131378650289,,,
909,1411,US13061,GEORGIA,CLAY,2019,1,549.1755272249587,4,,,,,12578.131378650289,,,
910,1412,US13061,GEORGIA,CLAY,2019,1,549.1755272249587,5,,,,,12578.131378650289,,,
911,1413,US13061,GEORGIA,CLAY,2019,1,549.1755272249587,6,,,,,12578.131378650289,,,
912,1414,US13061,GEORGIA,CLAY,2019,1,549.1755272249587,7,,,,,12578.131378650289,,,
913,1415,US13061,GEORGIA,CLAY,2019,1,549.1755272249587,8,,,,,12578.131378650289,,,
914,1416,US13061,GEORGIA,CLAY,2019,1,549.1755272249587,9,,,,,12578.131378650289,,,
915,1417,US13061,GEORGIA,CLAY,2019,1,549.1755272249587,10,,,,,12578.131378650289,,,
916,1418,US13061,GEORGIA,CLAY,2019,1,549.1755272249587,11,,,,,12578.131378650289,,,
917,1419,US13061,GEORGIA,CLAY,2024,2,549.1755272249587,3,,,2873.964674184213,,10872.622039172284,,,
918,1420,US13061,GEORGIA,CLAY,2024,2,549.1755272249587,4,,,2873.964674184213,,10872.622039172284,,,
919,1421,US13061,GEORGIA,CLAY,2024,2,549.1755272249587,5,,,2873.964674184213,,10872.622039172284,,,
920,1422,US13061,GEORGIA,CLAY,2024,2,549.1755272249587,6,,,2873.964674184213,,10872.622039172284,,,
921,1423,US13061,GEORGIA,CLAY,2024,2,549.1755272249587,7,,,2873.964674184213,,10872.622039172284,,,
922,1424,US13061,GEORGIA,CLAY,2024,2,549.1755272249587,8,,,2873.964674184213,,10872.622039172284,,,
923,1425,US13061,GEORGIA,CLAY,2024,2,549.1755272249587,9,,,2873.964674184213,,10872.622039172284,,,
924,1426,US13061,GEORGIA,CLAY,2024,2,549.1755272249587,10,,,2873.964674184213,,10872.622039172284,,,
925,1427,US13061,GEORGIA,CLAY,2024,2,549.1755272249587,11,,,2873.964674184213,,10872.622039172284,,,
926,1428,US13023,GEORGIA,BLECKLEY,2024,1,556.9104449206566,3,,,4789.941123640355,,,,,
927,1429,US13023,GEORGIA,BLECKLEY,2024,1,556.9104449206566,4,,,4789.941123640355,,,,,
928,1430,US13023,GEORGIA,BLECKLEY,2024,1,556.9104449206566,5,,,4789.941123640355,,,,,
929,1431,US13023,GEORGIA,BLECKLEY,2024,1,556.9104449206566,6,,,4789.941123640355,,,,,
930,1432,US13023,GEORGIA,BLECKLEY,2024,1,556.9104449206566,7,,,4789.941123640355,,,,,
931,1433,US13023,GEORGIA,BLECKLEY,2024,1,556.9104449206566,8,,,4789.941123640355,,,,,
932,1434,US13023,GEORGIA,BLECKLEY,2024,1,556.9104449206566,9,,,4789.941123640355,,,,,
933,1435,US13023,GEORGIA,BLECKLEY,2024,1,556.9104449206566,10,,,4789.941123640355,,,,,
934,1436,US13023,GEORGIA,BLECKLEY,2024,1,556.9104449206566,11,,,4789.941123640355,,,,,
935,1437,US47095,TENNESSEE,LAKE,2019,1,559.0599461646244,3,,,,,,,,11022.307699286044
936,1438,US47095,TENNESSEE,LAKE,2019,1,559.0599461646244,4,,,,,,,,11022.307699286044
937,1439,US47095,TENNESSEE,LAKE,2019,1,559.0599461646244,5,,,,,,,,11022.307699286044
938,1440,US47095,TENNESSEE,LAKE,2019,1,559.0599461646244,6,,,,,,,,11022.307699286044
939,1441,US47095,TENNESSEE,LAKE,2019,1,559.0599461646244,7,,,,,,,,11022.307699286044
940,1442,US47095,TENNESSEE,LAKE,2019,1,559.0599461646244,8,,,,,,,,11022.307699286044
941,1443,US47095,TENNESSEE,LAKE,2019,1,559.0599461646244,9,,,,,,,,11022.307699286044
942,1444,US47095,TENNESSEE,LAKE,2019,1,559.0599461646244,10,,,,,,,,11022.307699286044
943,1445,US47095,TENNESSEE,LAKE,2019,1,559.0599461646244,11,,,,,,,,11022.307699286044
944,1446,US17047,ILLINOIS,EDWARDS,2019,1,587.2085811928032,3,,,,,,,,10124.19373860348
945,1447,US17047,ILLINOIS,EDWARDS,2019,1,587.2085811928032,4,,,,,,,,10124.19373860348
946,1448,US17047,ILLINOIS,EDWARDS,2019,1,587.2085811928032,5,,,,,,,,10124.19373860348
947,1449,US17047,ILLINOIS,EDWARDS,2019,1,587.2085811928032,6,,,,,,,,10124.19373860348
948,1450,US17047,ILLINOIS,EDWARDS,2019,1,587.2085811928032,7,,,,,,,,10124.19373860348
949,1451,US17047,ILLINOIS,EDWARDS,2019,1,587.2085811928032,8,,,,,,,,10124.19373860348
950,1452,US17047,ILLINOIS,EDWARDS,2019,1,587.2085811928032,9,,,,,,,,10124.19373860348
951,1453,US17047,ILLINOIS,EDWARDS,2019,1,587.2085811928032,10,,,,,,,,10124.19373860348
952,1454,US17047,ILLINOIS,EDWARDS,2019,1,587.2085811928032,11,,,,,,,,10124.19373860348
953,1455,US13075,GEORGIA,COOK,2024,2,615.8256175255091,3,,,4811.713583293266,,20520.54322286834,,,
954,1456,US13075,GEORGIA,COOK,2024,2,615.8256175255091,4,,,4811.713583293266,,20520.54322286834,,,
955,1457,US13075,GEORGIA,COOK,2024,2,615.8256175255091,5,,,4811.713583293266,,20520.54322286834,,,
956,1458,US13075,GEORGIA,COOK,2024,2,615.8256175255091,6,,,4811.713583293266,,20520.54322286834,,,
957,1459,US13075,GEORGIA,COOK,2024,2,615.8256175255091,7,,,4811.713583293266,,20520.54322286834,,,
958,1460,US13075,GEORGIA,COOK,2024,2,615.8256175255091,8,,,4811.713583293266,,20520.54322286834,,,
959,1461,US13075,GEORGIA,COOK,2024,2,615.8256175255091,9,,,4811.713583293266,,20520.54322286834,,,
